date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
8/3/16,39925098.16,12397948.76,4813,170874287.2,3.64,2875880,281980128.7,14975,16.07794545,12531,49953.49694,10026,115.7738979,0.001,3319952,599
8/4/16,32031516.99,8671332.429,3854,174179550.4,3.71,1593350,278095223.9,14850,12.15307424,11231,52192.01901,8895,153.2870074,0.001,2798538,594
8/5/16,31482598.46,7598092.052,3456,175672613.9,3.74,1162030,278126736.3,15350,12.19224779,11510,52332.17692,9052,134.64,0.001,2436737,614
8/6/16,23081925.12,5908193.274,3391,174839457.8,3.72,1371060,278179028.9,14150,12.12484594,9328,52332.17692,6357,96.93204,0.001,2301082,566
8/7/16,35205610.98,9666376.993,3645,176776809.8,3.76,1335400,278045278.7,13550,14.66289227,12733,52699.97462,11268,197.8379199,0.001,2814965,542
8/8/16,13340652.31,3547277.755,3476,177075649.6,3.77,1379300,278072761.4,14275,18.96686663,19314,53084.42731,16409,65.989703,0.001,3212018,571
8/9/16,13487193.11,6151998.643,2861,177801189,3.78,1878160,278007944.1,15125,26.56347291,13661,53084.42731,10123,64.0895982,0.001,2698691,605
8/10/16,15523213.69,7577382.627,2879,177039655.6,3.76,1656370,277670969.8,13975,17.29196905,12902,53084.42731,10084,101.3700919,0.001,2341271,559
8/11/16,23240472.11,9644668.93,3413,175199127.2,3.72,2374230,277688845.5,14750,21.46853302,14960,52870.83759,9809,84.91685426,0.001,2918373,590
8/12/16,15399704.95,5558545.634,3506,176063977.9,3.74,2025430,277408937.3,14950,20.26279663,12926,52864.88387,9844,100.98,0.001,2557536,598
8/13/16,22533686.86,7949011.951,3295,174946591,3.71,2473190,277475993,15250,22.76307823,12359,52864.88387,9566,88.89473302,0.001,2515533,610
8/14/16,12830026.56,6025824.02,2820,175271668.8,3.72,2655030,277375887.1,13850,28.26766028,17119,54088.8596,13927,58.00201699,0.001,2676721,554
8/15/16,21309455.1,8763831.142,3279,171872717.1,3.65,3314040,278122437.2,13550,17.44992106,11975,54983.89185,7420,73.86535379,0.001,2770183,542
8/16/16,21691660.19,7725177.008,3414,169128047.2,3.59,2302180,278154024.8,13625,17.12510752,14528,54983.89185,12434,57.23558964,0.001,3150024,545
8/17/16,21468200.73,7710293.653,3289,172082422.5,3.65,1830120,278116032,12700,15.26655136,13470,54983.89185,9015,82.06912091,0.001,2862109,508
8/18/16,13675027.83,5263283.834,3214,169665300.5,3.6,1645410,278141197,13725,13.62909217,11483,51379.51803,10249,37.07142728,0.001,2030594,549
8/19/16,10394343.21,4059256.52,3186,170523437.1,3.61,1433570,278170792.4,15975,14.53560948,8495,50566.92482,6219,56.05706752,0.001,2236130,639
8/20/16,10343241.24,4573336.544,2725,170175454.8,3.61,1642330,278265855.7,15025,15.32649443,14694,50566.92482,10532,43.11893953,0.001,2905362,601
8/21/16,10878768.22,4840979.291,2764,170678858,3.62,1321380,278278006.5,15250,16.21256975,16607,51672.35249,12780,55.32329523,0.001,2680538,610
8/22/16,15102146.05,7107893.231,3642,170839646.1,3.62,2685030,278266156.9,15550,24.68644398,13886,52958.09815,11628,61.82384898,0.001,2917857,622
8/23/16,48037676.97,15268616.25,5717,172942886.2,3.66,12154100,278745907.7,14700,22.23848336,12188,52958.09815,9860,274.5241999,0.001,3708308,588
8/24/16,29860267.14,10882631.33,4376,185484020.6,3.93,4425210,278706944.3,14200,23.68146168,11340,53102.95485,9379,118.0956642,0.001,3237014,568
8/25/16,29243744.18,11179590.71,3721,182567017.3,3.86,3206370,278671518.1,13825,24.83980985,9195,54828.06648,8455,207.2324351,0.001,2300453,553
8/26/16,20084757.85,6997122.482,3325,179514703.7,3.8,2392690,278612336.9,13975,15.80837288,9909,54828.06648,8766,110.1432544,0.001,2275381,559
8/27/16,14820203.17,6519192.209,3294,180528156.4,3.82,6505780,278601730.4,14125,16.83821218,13950,54828.06648,13078,89.57879662,0.001,2332547,565
8/28/16,16347318.2,5344349.404,3104,176944556,3.74,2380150,278597245.7,14025,13.18509479,9959,54243.16281,7578,84.03029756,0.001,2434021,561
8/29/16,17436750.69,6339994.301,3451,176989281.3,3.74,2610000,278610025.4,15825,14.50479106,10361,53594.49143,8935,134.63439,0.001,2365135,633
8/30/16,17688782.27,6755670.165,3559,178672405.7,3.77,2315030,278618212.1,13250,16.25915832,12492,53594.49143,9840,107.7493485,0.001,3187414,530
8/31/16,18278866.67,7261924.719,3581,180311298,3.81,1678550,278681168.5,15050,30.03109598,9470,53602.60587,6611,141.7495004,0.001,2552903,602
9/1/16,19491717.54,6708571.004,3356,180110559.5,3.8,2241890,278768424.3,15000,22.79762745,7718,53920.15065,6252,221.1524,0.001,2136945,600
9/2/16,17356558.15,5693149.049,3594,182181962.4,3.84,1984050,278603054.8,13900,24.23223528,12865,53920.15065,10867,82.74020916,0.001,2904423,556
9/3/16,15284828.31,5591497.641,3229,181490285.2,3.83,2484220,278604229.5,15175,19.93034297,9988,53920.15065,7276,126.38617,0.001,2219524,607
9/4/16,24919440.32,8705887.682,3365,184653554.4,3.89,4834060,278720797.9,14525,26.70937663,15396,54335.11972,13253,188.66111,0.001,2868280,581
9/5/16,17637704.41,6734292.566,3441,190631722.1,4.02,4245990,278788510.5,14175,20.8020369,11024,54623.05744,7536,79.58180811,0.001,2556681,567
9/6/16,22847111.6,7300089.223,3559,188940481.8,3.98,1699160,278760128.8,13850,17.91959982,10710,54623.05744,9412,94.34064986,0.001,2566568,554
9/7/16,11819701.69,4800544.68,3248,189350316.4,3.99,1988370,278833382.4,13350,14.49637115,8911,54623.05744,7432,107.73,0.001,2160727,534
9/8/16,13583541.74,5595186.95,3421,188388821.9,3.97,2425520,278927757.7,15275,17.50503373,9470,53030.60752,7861,100.2847548,0.001,2170177,611
9/9/16,9909540.743,4037700.722,3001,188998696.1,3.98,1450080,278987265.8,14275,15.15794893,8824,52982.27009,7153,77.25348716,0.001,1905778,571
9/10/16,7097035.99,2784164.455,2538,188536390,3.97,661652,278996352.6,15275,19.871216,12031,52982.27009,10980,83.47173312,0.001,2230328,611
9/11/16,11303574.67,4794222.222,2809,188420837.5,3.97,2100480,279029009,14700,22.9724702,11857,54375.90548,7624,111.5761553,0.001,2637746,588
9/12/16,14404955.6,6619875.943,3433,184100338.3,3.87,2454330,278947351.4,14275,17.40371112,10816,55343.81939,9250,104.48226,0.001,2664255,571
9/13/16,14190383.85,4546293.668,2973,182178497.9,3.83,2219650,278959105.9,13475,14.51736752,10571,55343.81939,8552,80.45864752,0.001,2233682,539
9/14/16,10179712.03,3716698.581,2922,181780435,3.82,1322330,278996861.4,14750,11.85366632,8839,55284.89714,7248,90.81934476,0.001,2006098,590
9/15/16,7119080.988,3276998.901,2561,182299874.6,3.83,1793220,279023416.3,14275,14.11348383,9090,54222.39594,7019,76.21284947,0.001,1916025,571
9/16/16,7820970.661,3716636.639,3295,181604772.2,3.82,1663730,279028443,14200,11.23797544,7714,54222.39594,6282,52.94549208,0.001,1864669,568
9/17/16,6008199.791,2934669.732,2439,180673966.2,3.8,1568340,279065819.4,14900,16.65600545,11902,54222.39594,8004,102.6,0.001,3776183,596
9/18/16,6770141.416,3293423.384,2432,181574896.8,3.81,1727830,279101792.5,14350,13.12659815,14647,54290.94194,12352,79.18224843,0.001,2224493,574
9/19/16,8519510.37,3889003.68,3229,192495317.7,4.04,1606420,279114212.2,15550,11.40446419,11605,54343.83237,9218,69.88392,0.001,2358248,622
9/20/16,4824174.163,2627866.172,2919,182587260.9,3.83,2263260,279144411.9,14325,13.69148319,10913,54343.83237,7123,65.2147027,0.001,2355654,573
9/21/16,11079926.77,4947928.918,4015,184465858.9,3.87,3853090,279139767.3,13700,15.38202544,10380,54400.65001,8023,39.91221624,0.001,2716664,548
9/22/16,6980717.92,3950086.608,3033,183909986.7,3.86,1445220,279149193.6,14825,11.3512072,8538,54954.34348,7192,44.38507325,0.001,2116032,593
9/23/16,5518174.9,3287990.815,2511,179934012.8,3.77,1572350,279210435.4,15700,11.72040295,8531,54954.34348,6623,74.96044447,0.001,1831508,628
9/24/16,5150202.103,3482606.944,2363,181526027,3.81,2118420,279291629.6,14025,12.3110146,8188,54954.34348,6635,52.66182,0.001,1778840,561
9/25/16,6542283.799,3334999.488,2983,181257772.9,3.8,1540650,279319654.4,14150,13.94946658,13551,56140.56954,12275,37.65952,0.001,2120758,566
9/26/16,9473636.723,5029504.988,3002,181327252.1,3.8,2148250,279301709.9,13575,13.39977867,10381,56707.35641,7018,59.9975798,0.001,2417010,543
9/27/16,10707095.54,6069497.089,2934,184410957.6,3.86,1734250,279349799.8,13850,25.07150725,8762,56707.35641,7000,112.2969552,0.001,2064611,554
9/28/16,6266978.738,3977600.949,2775,183765324.5,3.85,1905040,279292806.3,13925,12.80551029,9253,56616.66671,7266,85.57197137,0.001,1997081,557
9/29/16,5824804.391,3053573.786,3128,183230719.7,3.84,1674200,279342720.1,13975,14.32958056,11016,54301.92002,8696,57.85705709,0.001,2619467,559
9/30/16,8418770.262,3788592.711,3068,183588352,3.84,2104930,279375425.1,14550,12.39614965,9994,54301.92002,7590,71.38944,0.001,2169499,582
10/1/16,6409473.687,3246489.694,2923,184011016,3.85,1426340,279443656.9,15175,18.95230665,9591,54301.92002,7009,59.47947151,0.001,2430274,607
10/2/16,5167890.316,3011158.807,2457,184216227.7,3.85,1373630,279502234,14925,12.52239911,13183,54776.18963,12393,49.99511151,0.001,1949543,597
10/3/16,5813513.487,3242086.259,2463,184065484.2,3.85,1207110,279529763.6,14825,12.01373554,9378,55110.88847,5666,45.19588616,0.001,2216314,593
10/4/16,4844020.317,2655013.884,3028,183886974.7,3.84,1116870,279581799.9,14875,14.47264139,8995,55110.88847,7601,29.099136,0.001,2147590,595
10/5/16,7721306.648,3447376.485,3075,183461948.1,3.83,1394850,279582189.6,12925,17.96954776,10331,55081.8068,9137,79.00790522,0.001,2166691,517
10/6/16,5099013.782,2692858.461,4228,184158504,3.85,1415940,279620855.9,14150,14.85874578,10994,54725.36996,8529,29.08047989,0.001,2785202,566
10/7/16,6083940.817,2712519.926,3804,184009597.7,3.84,1596220,279688810.6,14300,14.16098841,9175,54725.36996,7972,40.88705629,0.001,2331665,572
10/8/16,7167661.974,3881819.616,2875,184814110.1,3.86,1544210,279631857.7,12900,10.26545263,8408,54725.36996,7023,56.29054656,0.001,1921790,516
10/9/16,6883226.542,3539637.562,2974,183770074.8,3.84,1239070,279685730.7,14325,12.32912598,13705,53655.93053,12709,82.53696,0.001,2318552,573
10/10/16,8568414.491,5163074.426,3447,182871531.6,3.82,1420790,279818191.3,15125,13.59628968,10652,52274.21477,7575,76.58718,0.001,2963791,605
10/11/16,12164297.17,4676874.231,3397,182022623.2,3.8,2025380,279791286,13700,20.01620495,9477,52274.21477,7918,153.8181256,0.001,2315086,548
10/12/16,8958754.353,4381702.607,3385,183140438.4,3.82,3154520,279818083.8,14775,19.49969847,10312,52274.21477,8735,74.10418,0.001,2334079,591
10/13/16,12813514.76,6314411.253,3463,179749850.1,3.75,3798640,279897055.6,13850,22.65343942,8479,53065.48753,6371,98.80875,0.001,2013215,554
10/14/16,14110039.23,7541494.257,3382,187520365.7,3.91,2142390,279962480,13375,19.98427782,12033,53098.20933,9234,97.74340641,0.001,2799894,535
10/15/16,7399664.046,3951728.208,3049,187322438.8,3.9,1664980,279954298.3,12500,17.51943637,9560,53098.20933,7229,45.10611179,0.001,2176812,500
10/16/16,7825031.541,3173635.525,3052,186080504.1,3.88,2160150,280008269.3,13800,15.04266961,18542,52317.26922,18140,59.44725072,0.001,2469960,552
10/17/16,7901966.492,4149125.234,4214,186859848,3.89,1716740,280042722.6,15025,15.97503113,10463,48912.97687,7196,18.36722239,0.001,2966977,601
10/18/16,10357509.07,5735438.889,3639,189756416.9,3.95,1790400,280053568.2,14875,12.62523988,8638,48912.97687,6786,15.94459271,0.001,2556891,595
10/19/16,8507970.271,4599103.866,5045,185234915.3,3.85,2243800,280079653.5,15625,14.68366088,9272,48912.97687,8879,9.70674705,0.001,3223388,625
10/20/16,8051695.73,3445875.903,4004,183115881.3,3.81,2417550,280112530.3,14050,12.397683,8137,51252.88958,7133,15.37775116,0.001,2532557,562
10/21/16,10315774.25,4595845.467,3527,182037403.5,3.79,2881980,280165170.8,13650,10.1853005,7557,51710.91505,6684,68.20105,0.001,1994257,546
10/22/16,18305092.02,7042815.744,3127,183053792.8,3.81,3858130,280318834.3,13475,12.3051335,8587,51710.91505,6660,102.87,0.001,2189627,539
10/23/16,17040797.2,7404483.436,3086,187060785.8,3.89,3927550,280132639.5,13075,13.53169615,17953,51354.43892,17142,113.77861,0.001,2458283,523
10/24/16,11754948.02,5559641.666,4026,188611491.8,3.92,2999400,280046464.3,14500,16.89679956,11574,48703.86646,7446,59.58008,0.001,2738051,580
10/25/16,10033489.15,4569465.934,4866,186531561.9,3.87,3154970,279967902.3,15575,16.87727108,11260,48703.86646,10053,57.74471861,0.001,2759001,623
10/26/16,10421878.43,4717612.417,4582,188321654.7,3.91,5418040,280086988.1,15675,15.53925909,9459,48703.86646,8475,63.76287072,0.001,3030970,627
10/27/16,9301110.311,4266174.139,4864,190846776.2,3.96,6216070,280130373,15125,15.53465351,9345,50823.6495,8201,59.31684,0.001,2881849,605
10/28/16,12773711.96,5753686.76,4324,194848861.1,4.04,4260230,280174553.9,15125,17.96616348,10506,51370.12164,9791,74.49053731,0.001,2654382,605
10/29/16,19536324.12,7456808.266,4212,191869961.4,3.98,5732580,280370622.1,14075,20.91236005,14946,51370.12164,13802,183.7039657,0.001,2932980,563
10/30/16,12759083.2,6060940.06,3670,197894531.1,4.1,4364420,280403746,14025,17.72429785,8894,51483.88194,4817,79.54,0.001,2310411,561
10/31/16,10924076.12,4184486.907,4280,195065146.6,4.04,3893350,280428773.3,16600,17.51619181,11584,51699.08829,11744,57.94329903,0.001,2928707,664
11/1/16,17457379.53,7164983.988,4427,192923311.5,4,4714890,280554423.3,15050,23.41406017,11981,51699.08829,10793,113.6356,0.001,3173931,602
11/2/16,13250871.83,5886062.734,3682,197626365,4.09,3646100,280676882.4,15800,18.55515972,7563,52243.32218,5193,117.792,0.001,2248010,632
11/3/16,30007444.42,11612272.12,4396,198503197.8,4.11,5883490,280373673.1,14575,23.31850528,11151,56224.82275,10980,247.833,0.001,2724154,583
11/4/16,11733873.37,5861577.753,3739,186366060.7,3.86,3481430,280422433.8,14175,20.29681165,9919,56224.82275,8703,96.45566126,0.001,2490415,567
11/5/16,9695377.269,3986003.064,3405,187279395.9,3.88,2318820,280478020,14025,17.98523278,8550,56224.82275,6771,76.2722079,0.001,2182152,561
11/6/16,8884219.595,3714537.939,3463,186491605.4,3.86,2192880,280490730.2,14075,18.18817787,19611,56054.52687,19109,53.62626385,0.001,2833571,563
11/7/16,11320212.54,5401711.04,3703,187974642.5,3.89,2806430,280556127.1,13550,16.61472493,11886,55937.76713,8209,79.25624585,0.001,2823743,542
11/8/16,5265672.451,2425425.974,3644,185797751,3.84,2493340,280559155.8,13325,16.0161531,10786,55937.76713,8287,53.069952,0.001,2523935,533
11/9/16,7716056.341,3324057.133,3654,186426109.3,3.85,2894790,280558818.2,14500,19.49355895,9590,55937.76713,7271,79.48325,0.001,2378061,580
11/10/16,9427613.487,4291096.638,2975,186957863.2,3.86,2334820,280587795.8,16425,25.86794609,10237,53914.28983,9051,103.9498032,0.001,2095798,657
11/11/16,5137080.135,2720258.365,3174,185650381.1,3.84,2124360,280636593.5,15950,19.26468136,7323,53827.56937,6660,62.63773413,0.001,1973871,638
11/12/16,9663401.241,4169081.187,3181,184637593.5,3.81,2592430,280552480.3,14400,23.32798676,10625,53827.56937,8493,88.40270305,0.001,2415364,576
11/13/16,22678562.52,8094075.195,3815,182469575,3.77,3344370,280616512.3,14025,18.91033095,15469,57121.74216,14708,170.40023,0.001,2549647,561
11/14/16,11892731.62,5456203.614,3395,187763726,3.88,2525810,280762893.9,15125,20.61410586,13473,58578.29158,10519,108.252,0.001,2792940,605
11/15/16,16902230.55,7188548.714,3823,188664991,3.89,3032290,280844125,14700,17.91741741,10584,58578.29158,8443,124.4919929,0.001,2708465,588
11/16/16,21511595.97,8609614.842,3801,189007784.9,3.9,4232760,280957303.5,14550,20.32552065,9180,58560.83945,7521,198.654989,0.001,2537306,582
11/17/16,17554862.18,7116063.023,3520,197004432.1,4.06,3120160,280800703.9,14275,18.95695338,10196,58509.66228,8823,145.1606827,0.001,2447416,571
11/18/16,12331553.29,5769715.164,3209,192117402,3.96,2650960,280872868.3,14300,17.44261642,8233,58509.66228,6450,117.156046,0.001,2013792,572
11/19/16,9310459.11,4518013.938,2893,193268502.8,3.98,2048720,280900224.9,14850,17.71204437,16776,58509.66228,14184,87.24856074,0.001,2646613,594
11/20/16,13905458.59,6097352.333,3417,192749734.5,3.97,2680300,280894655,14350,19.83146205,10398,58791.93242,6576,107.19,0.001,2841394,574
11/21/16,13019605.35,5850367.407,3465,191007639.5,3.93,1999840,281654132.8,14775,20.45520971,11435,58875.40282,8838,40.08207,0.001,2804348,591
11/22/16,20711247.47,8120840.663,3592,191671917,3.95,2347880,281739991.7,15300,15.20423606,8518,58875.40282,7554,134.09855,0.001,2613908,612
11/23/16,12456999.16,6499045.914,3009,192602316.5,3.97,2184200,281794428.4,14600,14.56594887,8483,59808.40816,7259,137.8438729,0.001,2056798,584
11/24/16,12424685.02,5393531.386,3161,190840891.5,3.93,2089790,281839896.1,16475,17.77400351,8886,61421.54823,7731,120.4764553,0.001,2072681,659
11/25/16,11012630.74,5544677.576,2686,189819617.8,3.91,2211790,281912148.8,15300,18.49928073,7736,61421.54823,6250,71.98019346,0.001,1979146,612
11/26/16,7493868.58,3240776.341,2797,190809323.4,3.92,1782340,281960226.2,15475,17.64441885,14920,62149.82213,13933,105.84,0.001,2386324,619
11/27/16,7928951.468,3651261.719,3057,190300697.7,3.91,1631940,281851291,14075,15.99115892,12612,66544.29302,8752,56.47104138,0.001,2831837,563
11/28/16,7620455.09,3014549.871,2998,189950973.6,3.9,1726410,281902300.4,14875,15.0435634,10007,66544.29302,6397,86.7505548,0.001,4187535,595
11/29/16,9299644.681,4826022.769,3296,189524665.9,3.89,2436960,281910955.8,15375,12.26756585,8798,66544.29302,7735,105.03,0.001,2081516,615
11/30/16,9227938.154,4135661.303,3402,189543678,3.89,1857280,281974283.6,14700,12.87296173,9111,67414.37651,7255,99.10295762,0.001,2203526,588
12/1/16,7975334.791,3787495.777,3334,190346608,3.91,1985600,282031372.6,14950,14.02918326,10029,67725.83827,8670,71.7187838,0.001,2265060,598
12/2/16,9448424.207,4440252.265,3334,190761922.3,3.92,2559070,281837589.2,14200,13.70731913,8712,67725.83827,6963,105.84,0.001,2337367,568
12/3/16,8992249.925,4277643.004,3069,192649383.9,3.95,1805780,281902816.5,14600,14.12821441,16601,68106.36111,14976,73.89987787,0.001,2464074,584
12/4/16,7040990.759,3989848.643,3029,191514227.7,3.93,1908090,281926180.6,13975,15.56435955,11272,69056.52893,7497,52.51276517,0.001,2565801,559
12/5/16,42899060.38,16092411.57,5061,189076254.7,3.88,11106200,281184726.8,14325,26.32815157,11038,69056.52893,9158,496.889341,0.001,3248095,573
12/6/16,18197708.3,7003413.279,3980,169971460.8,3.49,3007340,281152613.1,15050,18.4539373,8879,69056.52893,7913,207.3876693,0.001,2501654,602
12/7/16,10551152.54,4594758.467,3530,172490585.7,3.54,2537240,281121254.6,15125,15.44803329,9142,69000.82883,8047,102.0492615,0.001,2431937,605
12/8/16,13822899.71,6539941.557,3921,175716631.2,3.6,2683090,281176899.9,14925,20.68895381,9018,68987.75636,7672,85.12110295,0.001,2461720,597
12/9/16,10086644.35,5034477.281,3012,180183369,3.69,1758140,281144388.7,14925,15.11053054,7569,68987.75636,6563,72.96103226,0.001,2018249,597
12/10/16,12482343.36,5677951.318,2667,180176007.9,3.69,2093810,281082901.2,14000,12.91270931,17128,70445.68322,16059,92.80212802,0.001,2181974,560
12/11/16,9184784.213,4413767.282,2687,180113081.7,3.69,1948170,281095400.5,13950,14.32630923,12235,72568.62936,5825,92.2180236,0.001,2857299,558
12/12/16,7253521.651,3278939.438,2757,177934984.3,3.64,2465660,281087252.6,13850,16.24972581,7613,72568.62936,5905,58.25628015,0.001,1987516,554
